KIC,Kp,T_eff,T_eff err,Power,Power err,nu_max,nu_max err,logg,logg err
12024587,12.408,6689,190,45.712308,12.901567,607.345071,107.426087,3.763306,0.076817
12024640,12.057,4952,100,7053.448566,1133.216451,75.397994,7.463153,2.79194,0.042988
12024757,12.517,6269,174,54.843762,13.794082,606.874899,96.253143,3.748889,0.068881
12052668,12.759,5305,154,222.203439,23.311185,376.031757,31.273174,3.504758,0.036119
12052703,12.282,6722,187,42.731375,10.028811,623.269983,95.450199,3.775616,0.06651
12052787,12.451,6206,175,26.083984,11.590924,882.456253,222.866116,3.909289,0.109682
12052903,11.385,6771,190,11.259233,3.054928,1179.709988,202.410476,4.054292,0.074515
12052913,12.77,4991,80,450.454237,36.727311,284.801907,16.046952,3.370827,0.02447
12053169,11.863,5929,160,25.153616,6.195503,951.685259,145.748342,3.932174,0.066511
12053194,13.204,5908,162,22.327475,31.005015,1012.879225,717.94221,3.958468,0.307834
12053400,13.282,5961,179,96.007838,34.633062,492.998007,104.877761,3.647695,0.092389
12053587,13.257,6474,185,28.355386,31.796221,801.218847,467.666265,3.876528,0.253495
12055025,11.749,5997,162,20.942603,3.768671,1025.65003,124.424934,3.967157,0.052686
12055327,12.192,5017,140,12.520096,7.64219,1616.276127,526.805415,4.125928,0.141553
12055375,11.431,5636,80,20.022333,2.556775,1130.42061,89.056681,3.995916,0.034215
12055400,12.487,5997,171,16.019094,12.476633,1168.3505,484.046661,4.023731,0.179928
12055552,12.28,4747,80,67149.784678,18601.196988,26.319645,3.983683,2.32568,0.065734
12055632,10.822,5010,142,20718.453035,2325.901577,44.120678,3.716431,2.561751,0.036582
12056072,12.963,4778,80,183704.332787,287668.201255,16.033277,12.471507,2.111836,0.337817
12056087,13.305,6188,175,23.307349,33.999711,935.589993,697.580799,3.934051,0.323812
12056125,11.412,6585,180,34.949131,4.824982,707.204421,74.051572,3.826013,0.045475
12056150,12.655,6329,175,13.052708,15.145785,1204.144151,723.166896,4.048536,0.260822
12056271,13.277,5856,178,18.486199,33.231888,1122.351593,1022.417601,4.00112,0.395625
12056614,12.116,4993,80,470.514803,21.554314,278.717271,10.864476,3.361535,0.016929
12056767,10.139,4793,80,34528.78967,3393.273881,36.017322,2.322427,2.464005,0.028004
12056819,11.502,4731,80,26617.201412,3132.992363,41.406739,3.061029,2.521738,0.032106
12057378,13.296,5246,165,551.511878,48.380695,244.725355,18.871087,3.315783,0.033489
12057432,12.146,6300,167,25.150111,7.487762,880.76592,158.186848,3.911721,0.078
12057675,13.185,5173,156,654.989658,48.902453,228.561835,15.743771,3.283065,0.029915
12057727,12.852,5186,151,389.86291,38.028406,293.322011,23.160452,3.391951,0.034292
12057739,12.671,5375,149,19.647882,15.538063,1204.777324,500.608151,4.013286,0.180458
12058147,13.38,5861,117,14.563015,37.037021,1259.01061,1587.11659,4.051206,0.547474
12058443,11.387,4892,80,365.359301,16.734796,321.901731,12.546817,3.419657,0.016928
12058556,11.705,4937,146,4889.730527,388.212616,90.377673,6.24444,2.869983,0.030007
12058612,13.152,5240,151,873.169837,49.863149,195.989541,11.623008,3.219089,0.025755
12058767,12.015,6172,166,10.734234,5.704426,1368.373427,400.913467,4.098608,0.127242
12059150,13.061,5461,157,153.245187,26.391468,436.016326,50.799785,3.575329,0.050599
12059823,13.366,5114,153,8055.778142,1186.795324,68.330135,7.077138,2.756183,0.044981
12059907,12.481,4690,80,18190.963015,2134.754248,50.250484,3.706186,2.603917,0.032031
12060254,12.954,5079,149,3576.122515,711.297665,102.145511,13.055003,2.929299,0.055506
12060457,13.314,5738,160,7.222815,34.842664,1816.422953,4319.766911,4.205788,1.032827
12060672,12.735,4860,80,117340.173419,391154.986294,19.597691,32.081504,2.202713,0.710942
12060806,12.002,6334,170,52.236402,6.396609,613.032645,58.261032,3.755513,0.041274
12061036,12.579,6327,178,21.37335,13.916852,947.892992,335.248496,3.944549,0.1536
12061108,13.421,5958,166,9.10942,38.764926,1549.77365,3259.332564,4.145009,0.913366
12061665,12.804,6987,201,15.38331,18.402089,968.937057,604.071817,3.975631,0.270756
12061776,13.462,6132,173,53.41509,41.302376,632.559759,260.603574,3.762093,0.178922
12061918,11.916,6618,178,13.055891,4.742444,1133.456678,242.271596,4.031959,0.092829
12062251,11.986,6316,172,12.035086,5.428353,1256.00784,320.494887,4.066404,0.110819
12062344,12.219,5084,153,3586.509081,447.36463,101.895123,9.43489,2.928447,0.040213
12062381,13.288,6748,201,51.846537,33.336532,564.28849,200.053347,3.733279,0.153967
12062484,13.06,5884,162,2.160954,25.022349,3167.345116,17933.80385,4.452722,2.459016
12062667,12.674,6643,187,37.958691,16.736791,671.189323,170.067999,3.805218,0.110043
12065938,12.088,6226,80,9.738251,6.328654,1418.601976,471.817141,4.116155,0.144443
12066026,13.461,5307,160,1467.347569,255.892132,150.168531,17.748751,3.106194,0.05133
12066218,13.114,4666,80,209252.282074,324717.474501,15.406264,11.877963,2.08936,0.334834
12066619,13.283,5189,156,4063.548,346.702087,93.813552,6.948079,2.896998,0.032165
12066649,13.415,5081,155,183404.316151,74371.854426,15.061734,3.456433,2.09804,0.099664
12066842,13.014,6243,171,21.811663,23.82901,955.203159,541.353894,3.944983,0.246133
12067001,11.044,5099,100,19786.616368,2422.374674,44.287501,3.560636,2.567214,0.034916
12067121,13.093,6211,80,35.665644,26.45222,757.173549,285.614743,3.842967,0.163821
12067299,12.502,6418,80,8.802227,12.465644,1431.436596,1009.262207,4.126662,0.306208
12067490,12.584,4914,80,4479.889003,929.546732,94.760412,11.140807,2.889535,0.051059
12068031,12.992,5045,153,38711.157027,17210.474661,32.322968,8.018083,2.428132,0.107732
12069127,10.7,6276,80,26.57042,2.275766,861.869324,50.285838,3.901473,0.025339
12069178,13.458,6074,171,17.932464,41.673614,1088.350229,1268.246376,3.995696,0.50608
12069210,13.291,5067,158,69307.238596,102854.54965,24.242067,18.286821,2.304135,0.327607
12069569,11.254,6131,80,27.207572,2.333003,878.204381,51.28071,3.904552,0.02536
12069675,13.479,5787,170,28.96531,42.654,915.361893,687.697545,3.91001,0.326279
12069693,12.578,4623,80,20615.471798,3143.905677,47.952144,4.355933,2.58046,0.039451
12069701,13.322,5699,167,22.606653,39.168369,1051.714668,922.396882,3.966988,0.380894
12069766,13.246,6162,171,29.345108,32.156821,841.042091,478.013672,3.886869,0.246835
12069827,13.026,5119,153,326.397022,30.934364,324.288143,25.304749,3.432714,0.033889
12069856,12.887,6257,176,31.660302,21.019878,794.635655,285.652024,3.865541,0.156118
12069999,12.389,6197,174,23.517135,15.94664,929.774096,340.244894,3.931659,0.158927
12070025,11.989,4789,80,3333.902875,268.602283,112.289008,6.274061,2.95765,0.024266
12070114,10.862,4943,100,29113.141577,2023.123544,37.92405,2.073288,2.4931,0.023743
12070325,13.323,5266,158,1121.309939,138.564764,172.613397,16.06586,3.165005,0.040422
12070487,12.929,4842,80,3288.705373,307.010839,111.791738,6.941047,2.958112,0.026965
12070510,12.305,4991,153,138517.245634,68641.660884,17.591166,4.799409,2.161579,0.118489
12070650,10.364,5119,100,24672.020511,3657.637016,39.617379,3.682474,2.519669,0.040368
12070670,12.27,4753,80,6687.633675,812.630407,80.659949,6.112106,2.812332,0.032909
12070738,12.715,6029,80,46.977468,17.334012,687.950015,134.881754,3.79487,0.085149
12070996,12.754,5821,165,12.212845,17.144353,1382.962945,991.312009,4.0905,0.311304
12071256,13.243,6225,175,27.929876,32.246795,850.228431,508.22344,3.893796,0.259599
12071374,12.766,5074,153,50889.764428,49751.618505,28.12799,14.265261,2.369004,0.220255
12071527,13.134,6398,176,20.182602,30.745763,960.324272,746.388648,3.95263,0.337545
12071614,13.021,5900,166,53.922138,25.499433,660.933002,174.840719,3.772774,0.114887
12072363,11.817,5134,145,184.639008,155.074234,426.415113,186.993953,3.552251,0.190449
12072872,13.308,5892,168,37.050413,35.138867,794.508652,394.141857,3.85242,0.215446
12073300,12.892,6309,216,7.129104,20.526341,1622.425202,2343.770514,4.177335,0.627386
12073410,12.812,5997,167,20.454642,18.519963,1037.470766,492.775245,3.972133,0.20628
12102165,12.98,6053,167,47.333944,23.254038,681.998611,186.649512,3.791959,0.118858
12102736,13.368,6129,175,34.475614,37.301754,783.0675,440.449806,3.854684,0.244276
12104651,12.805,6445,180,15.782915,19.594588,1071.666942,686.996082,4.001862,0.278406
12104686,9.694,5163,144,5010.851493,888.364065,85.190296,9.904021,2.854032,0.05049
12104777,12.432,5924,160,12.130285,11.590331,1357.990747,676.079162,4.086395,0.216215
12104982,12.686,5796,158,20.931257,16.140209,1069.919477,436.328174,3.978106,0.177111
12105282,12.681,5047,150,17757.198943,11058.195334,47.189218,15.762618,2.59255,0.145067
12105340,13.096,6245,180,11.126828,26.745906,1324.336529,1597.104799,4.086955,0.523744
12105681,10.04,5093,148,7699.444338,1216.003139,70.156493,7.554873,2.766745,0.046767
12105744,12.17,5722,157,7.991303,7.294683,1735.103009,826.760526,4.18529,0.206937
12105770,12.238,6802,199,14.115769,8.581106,1050.106612,353.945231,4.004742,0.146382
12105938,12.141,4928,80,34361.443077,11593.986755,35.098449,6.342884,2.458814,0.078484
12106092,12.338,5978,163,26.372667,11.182604,920.570542,221.079726,3.919525,0.104298
12106170,12.646,6277,172,7.399591,14.896174,1604.01047,1627.152537,4.171274,0.44056
12107224,11.541,5646,157,12.703723,2.593206,1407.247327,185.785127,4.091431,0.057336
12107406,11.905,6188,166,21.693344,5.501902,968.800432,153.028518,3.9492,0.0686
12107609,13.007,6250,167,24.848673,24.096163,895.24634,453.201677,3.917073,0.219853
12107624,12.41,6430,177,15.139836,11.635194,1096.988438,450.340628,4.011498,0.178289
12107707,13.082,6410,175,22.381227,25.926802,910.965012,546.235447,3.930121,0.260413
12108068,12.794,5955,204,20.953726,18.234045,1034.422438,481.619865,3.969329,0.202204
12108347,11.543,6792,185,31.522834,3.091947,712.104936,61.473443,3.835733,0.037491
12108400,12.874,4951,143,531.148141,28.417766,265.08631,14.813391,3.337924,0.024269
12108732,12.345,4705,80,254319.400246,690644.168523,13.899042,18.578688,2.046455,0.580516
12108831,12.581,5088,144,4.92273,13.771506,2506.821145,3484.12278,4.319587,0.603607
12108854,13.176,4998,148,17054.265505,2322.491297,48.619999,4.721657,2.603403,0.042176
12108955,13.136,6360,174,7.395831,27.508236,1576.825394,2908.012393,4.166702,0.800934
12109031,13.41,5153,159,2883.639191,448.523457,111.670333,12.152072,2.971158,0.04726
12109080,13.385,5042,155,28855.805609,57062.521822,37.308368,37.068523,2.490298,0.431503
12109295,11.549,6755,186,22.390698,2.742935,847.44048,83.391233,3.910112,0.042736
12109421,13.454,6063,165,21.355301,40.456347,1002.054588,957.248457,3.959426,0.414875
12109442,10.723,4838,80,82110.973824,30903.072045,23.418691,4.675458,2.279086,0.086705
12109480,12.775,4964,146,14715.091339,1887.133182,52.606796,4.88388,2.636148,0.040319
12110266,11.077,4971,147,31180.410006,2291.710986,36.466415,2.422694,2.477305,0.028853
12110669,13.125,6333,177,20.457421,27.46406,967.076039,666.813852,3.953456,0.299453
12110694,12.547,5994,169,19.075294,13.77009,1073.954167,414.746043,3.987034,0.167718
12110800,11.513,4800,80,30340.906205,18209.574199,38.29746,11.812122,2.490981,0.13395
12110842,13.317,6748,206,50.230053,35.210191,573.043385,219.909024,3.739965,0.166663
12114999,11.73,5112,100,21401.555203,3055.047085,42.514757,3.838099,2.550025,0.039207
12115374,13.402,5043,158,813.528755,97.245455,211.369384,19.25812,3.243577,0.039569
12115877,12.461,6874,198,22.677153,12.206244,821.539383,248.922036,3.900423,0.131589
12116251,13.263,6752,197,4.710289,32.155308,1809.066101,6077.207517,4.239361,1.458928
12116393,11.793,4911,100,13488.179885,1683.517991,55.491763,4.525886,2.657004,0.035421
12116598,11.638,5779,80,12.791802,3.036949,1364.094023,180.212276,4.082961,0.057375
12116644,9.821,4988,80,4565.962467,523.985689,92.447527,6.701864,2.882049,0.031484
12116927,13.483,7041,220,45.122251,42.372823,567.857999,285.295719,3.745247,0.218192
12117077,12.15,4706,80,19664.245413,2041.120937,48.222436,3.238919,2.586765,0.02917
12117090,13.144,5059,148,1830.609284,271.782252,142.032789,14.641276,3.071611,0.044769
12117138,12.495,4806,80,91372.625868,86910.413378,22.382348,10.72199,2.257988,0.208043
12117790,10.428,5090,100,1422.536048,103.747932,159.520051,8.987595,3.123365,0.024469
12117868,10.506,5957,80,6.455564,1.066917,1832.536312,177.839403,4.217757,0.042146
12118044,11.568,5230,100,7062.193983,1282.065929,71.100756,7.759326,2.778315,0.047395
12118088,11.05,6733,185,66.910735,3.954378,500.055592,33.691998,3.680313,0.029261
12118223,13.463,6624,192,50.519595,40.952102,586.442155,254.587992,3.745976,0.188537
12118338,13.46,5151,156,3834.93109,435.548027,97.260577,8.539063,2.911073,0.038129
12118820,12.229,5160,162,150898.745594,56254.204701,16.288759,3.502836,2.135403,0.093393
12119184,12.956,6380,183,23.712017,22.432964,891.314685,443.941625,3.919632,0.216311
12119527,12.833,6179,169,37.880833,19.110961,740.250938,207.660129,3.832028,0.121831
12119632,12.711,5945,187,63.169866,16.812018,606.263188,102.112101,3.736927,0.073148
12119636,13.44,6568,192,23.709899,39.62394,857.021968,730.54033,3.908899,0.3702
12119739,12.852,5355,160,1491.640375,134.097203,147.488291,11.374894,3.100328,0.033495
12119816,13.072,6425,184,43.64349,26.461202,656.395681,218.673092,3.788293,0.144682
12119864,12.636,4828,80,37402.474684,10682.02272,34.392219,5.349063,2.445534,0.067546
12119979,11.851,4845,80,24888.708287,13651.752333,41.773506,11.835437,2.530738,0.123046
12120023,12.484,6098,166,21.753553,14.624126,985.860123,356.331552,3.953599,0.156972
12120230,10.989,4916,100,18868.0562,2423.701427,47.089046,3.923899,2.585916,0.036189
12120271,12.723,6529,185,17.067487,17.272606,1013.726268,537.835654,3.980534,0.230416
12120327,10.067,4914,100,34957.567068,3947.551903,34.908197,2.645351,2.455835,0.032911
12120872,12.163,4993,100,6328.240049,695.500694,78.802899,5.856034,2.812913,0.032273
12120889,12.712,6261,171,30.188212,19.546649,812.560512,284.759132,3.875368,0.152197
12120937,12.09,5328,155,1473.083201,85.094096,149.22789,9.022431,3.104322,0.026258
12121101,12.082,6548,180,20.909255,12.707649,914.831818,304.6488,3.936586,0.144625
12121169,13.31,5100,165,98726.005421,33.799969,20.271726,0.702184,2.227866,0.015043
12121207,11.515,4948,100,70593.108113,22706.95461,24.631247,4.365604,2.305892,0.076974
12121377,11.752,4972,100,17518.173083,3719.284498,48.251254,5.987395,2.598964,0.053891
12121632,12.948,6612,192,32.962869,45.340246,723.513483,512.744798,3.836803,0.307779
12121656,11.555,4975,100,29523.415974,3199.956972,37.415985,2.75288,2.488644,0.031953
12121667,12.303,6515,181,14.840861,13.015507,1088.178062,505.015577,4.010848,0.201553
12121738,12.611,6134,167,74.92953,17.130236,536.382326,78.318418,3.690537,0.063412
12122050,12.624,6524,185,30.686584,16.235626,763.02059,225.713138,3.856984,0.128471
12122085,11.689,4882,80,1396.067524,170.07799,168.132878,12.766142,3.137142,0.032975
12150926,12.354,5800,161,23.809413,10.382092,1004.13338,246.598415,3.950696,0.106655
12151205,13.229,6177,173,23.757794,47.578154,929.058149,937.926469,3.930622,0.43844
12151240,9.672,4830,137,13183.556319,1581.511501,57.068974,4.961045,2.665564,0.037754
12152443,12.779,6441,185,31.893193,18.57485,761.949019,245.146743,3.853593,0.139728
12152537,11.559,5837,163,8.020963,2.834442,1690.864567,348.010657,4.178394,0.089386
12152870,12.65,6655,186,25.396709,15.466116,813.936056,272.555845,3.889355,0.145428
12152988,12.013,6431,174,25.239129,6.485101,855.516786,137.947003,3.903558,0.070027
12153181,11.881,6901,191,40.192961,5.733142,618.532536,67.566102,3.778009,0.047441
12153260,10.929,6478,170,16.135198,2.213435,1052.945077,107.605622,3.995317,0.044383
12153274,12.419,5242,156,4271.054217,926.502345,90.561444,12.500296,2.883882,0.059946
12153556,13.195,6540,201,49.067727,29.92729,605.344027,204.879122,3.756981,0.146987
12153827,10.909,5178,162,17658.414904,2231.827079,46.039887,4.386594,2.587406,0.041379
12153921,13.103,6146,191,18.23852,28.642454,1063.318768,854.092165,3.98815,0.348839
12154360,12.824,4886,142,76050.936856,144304.346676,24.065317,22.909048,2.293059,0.413428
12154526,13.351,5706,114,8.850619,35.551995,1656.598489,3273.889765,4.164573,0.858284
12154686,12.874,5099,153,19165.62879,3198.040331,44.979267,5.085845,2.573945,0.049106
12154726,10.395,5303,160,2062.913437,105.519259,127.35914,7.42375,3.034481,0.025315
12154907,11.228,6289,170,8.202603,2.039672,1521.843856,237.988185,4.148851,0.067916
12154980,12.008,6306,170,12.60805,5.883885,1230.500776,322.822115,4.057149,0.113937
12155009,12.533,6174,175,55.752404,14.840525,614.115678,101.908921,3.750724,0.072069
12155200,11.159,5172,147,110.76845,5.635516,542.307005,30.065877,3.658265,0.024078
12155345,11.922,7019,196,44.756338,8.362796,572.736296,75.469509,3.748283,0.057227
12155459,10.64,5148,149,708.226512,63.697081,221.195482,16.55542,3.267786,0.032505
12155851,12.138,4661,80,44698.143173,29412.230862,32.658551,10.991273,2.415427,0.146162
12156373,13.156,6894,200,18.001699,28.556432,915.278975,743.96808,3.947979,0.353008
12156445,12.067,4627,80,16566.188521,1380.559841,53.285204,3.048988,2.626447,0.02485
12156560,12.503,4967,80,187.162896,17.236764,438.651057,26.9672,3.557357,0.026699
12156805,12.235,5221,159,8.410071,8.167863,1879.321451,949.585701,4.200068,0.219441
12156809,13.283,5737,163,5.35246,32.971005,2101.696683,6364.307934,4.269103,1.31512
12156874,13.098,4929,150,12520.286569,4705.638812,57.321042,12.267853,2.671884,0.092948
12156880,12.418,6160,169,17.127897,11.376939,1093.089301,391.50777,4.000636,0.15555
12156916,10.136,6373,80,7.543636,0.742034,1557.496114,100.498122,4.161789,0.028023
12157006,9.452,4816,80,60703.277907,8311.649446,27.247374,2.268794,2.343858,0.036162
12157248,12.765,5963,164,30.968988,18.36006,854.091037,275.381154,3.886427,0.140028
12157617,11.899,6068,169,4.937301,4.831281,2039.765765,1042.180543,4.268293,0.221895
12157980,12.389,5065,146,3429.99708,566.836838,104.543328,11.586377,2.938776,0.048132
12158124,12.803,5198,148,287.780147,29.129393,339.112277,27.169705,3.455452,0.034796
12158850,13.105,5816,163,29.077497,26.6524,908.124775,435.51598,3.907648,0.208278
12158893,12.375,6377,181,9.891655,11.103711,1364.144517,795.88895,4.104359,0.253382
12159032,12.536,6570,187,8.460231,12.980138,1413.662827,1109.455468,4.126319,0.340838
12159108,12.543,6553,181,11.449283,13.434844,1224.677729,744.81191,4.063432,0.264125
12159192,13.059,4963,159,3618.098343,1018.77839,104.059339,17.698717,2.932344,0.073866
12159489,13.074,5625,191,46.746473,26.247018,750.332735,234.715845,3.817505,0.135854
12159612,12.877,6607,189,3.838388,20.087446,2059.780921,5320.806593,4.291014,1.121865
12159715,11.99,4901,140,17512.50066,1869.01926,48.980033,3.973452,2.602352,0.035232
12159760,12.62,7079,212,46.86166,14.597148,553.10474,108.240855,3.734984,0.08499
12159919,11.443,5286,155,1247.804371,75.796763,163.1911,10.102885,3.14145,0.026886
12164241,12.319,6482,178,30.725427,10.229704,769.272223,153.09825,3.859125,0.086432
12164879,10.678,5226,100,6225.370847,797.744737,75.659045,6.293175,2.805136,0.036124
12165226,12.792,5942,172,13.156801,17.990839,1300.516069,911.119311,4.068272,0.304259
12165656,13.231,6495,80,27.302753,31.063365,812.514836,462.908836,3.883311,0.247428
12166162,12.858,4950,80,3903.233922,324.447014,100.565197,5.743927,2.916941,0.024805
12166253,13.352,6071,170,37.159867,37.569127,764.248476,402.706207,3.842055,0.228843
12166330,13.256,5911,80,26.405135,32.648138,932.988984,576.302445,3.922897,0.268261
12166441,12.975,4680,80,37040.335385,5824.93515,35.640404,3.319952,2.454256,0.040455
12166468,12.349,5938,163,12.590325,9.878517,1329.746673,552.408003,4.077779,0.180416
12166493,12.063,6347,175,39.289011,6.153892,702.151537,79.128136,3.814905,0.048942
12166563,13.48,4912,158,3380.266641,487.453608,108.708019,11.208066,2.949081,0.044777
12166942,11.443,6607,80,23.470673,4.083867,854.267789,86.526889,3.908787,0.043989
12167277,13.114,5332,159,1437.387559,185.570148,150.891669,14.481116,3.109301,0.041679
12167396,13.274,6147,187,55.708264,33.250692,617.827435,203.37925,3.752389,0.142963
12167521,11.026,5155,100,28490.297307,3730.244372,36.664373,3.099326,2.487549,0.036712
12167585,11.728,6110,80,10.979001,3.775401,1371.105087,252.088454,4.097282,0.079848
12167628,13.044,6830,202,44.905658,24.807697,594.840192,184.829933,3.758801,0.134945
12167751,12.552,6100,188,12.308206,13.320579,1299.732345,734.761794,4.073709,0.245514
12167756,12.756,5118,154,586.50104,45.933903,243.954205,17.135741,3.309049,0.030506
12168260,13.102,6109,170,29.391085,27.710715,849.759735,419.601415,3.889472,0.21445
12168263,12.919,5070,151,23084.855823,10871.167501,41.339759,10.766696,2.536062,0.113109
12168561,11.544,6711,182,36.367554,37.92823,675.638647,368.184976,3.810298,0.236666
12169184,12.644,6010,178,28.386507,18.139951,882.307755,306.864686,3.902248,0.151047
12169222,10.825,6629,175,30.157526,2.068203,752.801279,52.617399,3.854595,0.030355
12169247,13.184,6876,206,42.853401,30.042281,602.700079,231.310232,3.76596,0.166678
12169924,12.512,4646,80,26019.518069,6961.165857,42.616472,6.254084,2.530307,0.063734
12170173,12.737,4874,80,4590.894705,369.589034,94.425529,5.273102,2.886223,0.024253
12170329,12.994,5262,158,216.763797,27.954054,384.023721,36.748226,3.512124,0.041559
12170502,12.682,6732,189,43.10264,16.549997,619.359412,140.048162,3.773205,0.098202
12170703,12.907,6624,188,48.195025,22.463172,600.024311,159.50151,3.755919,0.115446
12200489,13.331,5393,156,262.527366,37.151347,340.437633,34.512346,3.465143,0.044027
12201928,12.358,6592,182,141.480693,11.518791,357.885473,27.770842,3.530443,0.0337
12201962,12.819,4998,147,46738.272548,39082.572706,29.785041,13.020711,2.390587,0.189854
12202133,13.072,6017,177,36.928101,26.193388,775.273469,295.957593,3.846335,0.16579
12202359,12.964,6300,176,60.584919,22.769288,574.474115,126.06483,3.726131,0.095303
12202860,12.085,6184,170,36.214638,6.594618,755.824006,93.743033,3.841246,0.053865
12203033,12.461,5346,155,289.404783,23.816002,327.888773,23.733379,3.446931,0.031435
12203054,11.86,6066,167,37.844762,13.539376,758.28592,158.317692,3.838475,0.090674
12203182,13.136,5402,161,1502.599481,130.352754,145.52842,11.031494,3.096415,0.032921
12203243,11.678,5126,150,997.634587,79.220556,188.12515,13.156659,3.196526,0.030373
12203653,12.652,4860,80,48478.643638,100896.233289,30.116319,30.969475,2.38931,0.446597
12204215,12.455,6127,170,13.545137,11.67688,1233.643011,560.73543,4.052004,0.197403
12204287,12.743,6471,187,13.146501,17.289287,1164.88443,790.140198,4.038959,0.294582
12204797,10.58,6377,168,3.589494,1.103375,2232.758588,411.964708,4.31834,0.080131
12205779,13.29,5012,148,524.60789,51.66529,263.310365,20.746108,3.337664,0.034218
12206050,12.981,4748,80,36241.153589,16091.008358,35.512163,8.25743,2.455823,0.100984
12206313,13.312,6117,122,12.303388,34.092722,1295.37078,1777.721161,4.072854,0.59601
12206644,11.751,6225,165,13.504333,3.704665,1210.415429,203.12472,4.047194,0.072881
12206812,12.711,4967,149,2337.485044,615.850512,128.569872,20.467106,3.024377,0.069136
12207049,11.516,5091,144,1338.617732,292.434802,164.270589,22.385126,3.136152,0.059181
12207358,12.59,6081,169,13.288224,14.116946,1257.203471,693.576679,4.058583,0.239593
12207668,13.205,6190,180,8.057693,30.070193,1567.167217,2901.638404,4.158151,0.804104
12207740,12.533,4856,80,27438.758507,16933.769896,39.747726,12.587518,2.509642,0.137535
12207840,12.321,5013,147,9590.956644,3434.473406,64.114333,13.128536,2.724194,0.088929
12208500,12.543,6575,187,46.954654,14.700228,613.929847,117.408545,3.764257,0.083055
12208623,13.095,6028,171,35.065501,26.528684,793.198714,320.018767,3.856659,0.175218
12208809,10.016,4984,143,96320.69924,53141.369831,21.019506,6.264695,2.238602,0.129438
12208925,12.164,6121,165,9.932847,7.221058,1436.187057,557.0001,4.117813,0.168434
12214295,12.631,6306,179,18.536375,15.054707,1020.296794,440.933241,3.975794,0.187685
12214393,11.879,6056,170,11.362264,4.635903,1363.725819,318.885386,4.09301,0.101553
12214936,12.944,6280,173,20.524697,23.116796,976.284631,569.749942,3.955747,0.25345
12215444,12.887,6422,179,36.126173,21.076664,720.016279,231.106411,3.828368,0.139397
12215568,12.969,4721,80,13460.971084,2266.826972,57.795524,5.696699,2.666102,0.042807
12215647,10.585,4942,100,15859.359298,2093.252531,50.960067,4.333984,2.621372,0.036935
12216073,13.25,6569,195,31.44243,31.923173,746.993389,399.068143,3.849257,0.232014
12216301,13.269,5636,189,632.919863,80.191276,210.974182,21.323267,3.266905,0.043894
12216750,11.487,5011,100,6972.018141,487.16711,74.89584,4.108453,2.79161,0.023823
12217017,12.278,4983,80,3155.847704,366.146866,110.74422,8.096224,2.960257,0.03175
12217049,12.663,6835,201,15.730045,17.676994,989.422898,581.993786,3.979942,0.255459
12217121,12.464,5421,160,387.333718,33.816468,280.153536,21.25343,3.381626,0.032947
12217211,13.387,6627,194,59.846771,37.584159,539.744463,186.633037,3.710037,0.150171
12217403,12.869,6595,199,13.441465,20.344486,1122.917755,872.797651,4.027146,0.337559
12217843,12.443,5883,167,20.862697,12.628824,1052.324847,346.338523,3.97414,0.142934
12217867,12.744,6515,180,26.465773,19.589062,821.465001,326.426991,3.888737,0.172576
12217879,13.074,6500,187,45.178194,31.029047,635.426316,236.951922,3.776712,0.161949
12218564,13.028,5621,159,32.414913,25.0347,897.227258,366.619147,3.895,0.177459
12218888,11.409,6130,164,8.07475,2.307012,1585.30557,274.470665,4.161034,0.075191
12218985,13.136,5901,172,45.49377,29.493841,717.704016,251.950295,3.808599,0.152459
12219032,12.468,4635,80,77015.45581,13395.344281,25.206086,2.552234,2.301721,0.043974
12219204,12.168,5294,165,566.38539,191.190781,239.169752,47.486774,3.307789,0.086228
12251066,12.385,4979,146,34160.029137,6822.957852,34.825831,4.443293,2.457663,0.05541
12251453,12.541,6391,176,32.393651,13.355815,764.14524,181.233828,3.853151,0.103002
12251653,11.28,6684,181,15.414434,3.119886,1031.243583,140.449003,3.99307,0.059148
12251967,13.175,5206,147,304.852477,34.532197,329.194123,28.235045,3.442894,0.03725
12252240,12.574,6456,181,19.358947,17.90939,968.168236,471.963323,3.958123,0.21171
12252410,10.857,4635,80,19938.106417,1397.620514,48.615154,2.468953,2.586987,0.022056
12252617,12.811,5863,167,19.231826,18.804707,1099.377176,560.853941,3.992397,0.221558
12252732,11.446,5605,152,9.249497,2.474018,1656.059751,267.893832,4.160554,0.070254
12252827,12.232,6371,182,19.960313,9.213208,970.969483,254.761132,3.9565,0.113949
12253019,10.514,5666,169,3.824435,1.346072,2511.714733,518.380071,4.343799,0.089632
12253210,12.59,4566,80,16200.887673,3281.961673,54.556728,6.283822,2.633807,0.050022
12253255,11.493,6297,80,29.216441,2.960844,819.400575,54.057531,3.880253,0.028651
12253294,12.302,4654,80,43444.66561,17521.613038,33.161668,7.055026,2.42174,0.092395
12253453,12.558,6027,172,16.501822,13.392038,1144.415906,492.553104,4.015825,0.186919
12253481,11.225,6064,164,30.437469,13.662139,843.324048,212.885528,3.884564,0.109632
12253534,12.159,5827,80,14.221093,7.23044,1282.713515,338.433801,4.058043,0.114585
12253759,12.284,6169,170,15.269627,8.893416,1153.670078,367.57193,4.024379,0.138371
12254046,12.328,6168,166,13.491252,9.584329,1225.493057,465.667743,4.050573,0.165025
12254326,12.778,6548,185,25.100787,18.086315,837.09147,325.528767,3.898018,0.168889
